89	61	49	5	45	72	69	93	88	93
7	17	66	2	71	50	70	59	10	36
33	46	96	7	40	62	43	81	65	63
65	23	53	64	56	22	43	75	38	90
17	91	93	69	36	51	7	62	52	50
49	9	6	21	7	12	49	98	88	91
68	17	95	18	7	100	72	81	50	83
13	34	40	47	1	18	22	54	26	88
47	14	32	46	81	6	4	62	26	37
95	69	38	8	91	28	80	23	57	31
98	15	70	99	45	62	99	18	1	17
9	2	91	77	59	18	63	19	77	85
36	84	47	37	21	8	22	82	99	49
65	56	43	83	75	57	14	47	11	58
100	57	36	50	14	71	35	17	39	54
16	40	24	65	44	6	6	87	21	64
41	2	2	96	87	100	65	57	39	30
52	37	57	74	63	72	60	8	37	25
12	42	21	40	43	63	2	66	69	80
32	19	17	28	85	55	59	13	55	5
36	86	24	32	10	92	10	77	87	74
27	18	63	86	47	3	64	10	14	70
92	87	49	37	69	55	4	88	65	65
86	97	69	86	81	3	60	46	12	53
73	69	21	78	32	80	10	73	18	6
52	9	41	64	2	29	12	84	36	49
60	50	22	20	65	56	40	14	70	8
48	90	42	51	95	34	45	18	27	27
80	99	29	65	30	94	96	27	88	67
63	82	85	46	52	40	3	23	31	76
100	64	55	18	13	64	53	9	80	73
65	47	26	3	83	77	48	13	40	59
62	79	24	72	35	40	93	90	60	25
83	85	11	68	10	29	47	48	50	22
38	14	41	53	90	96	43	4	22	15
98	40	31	27	90	77	69	16	6	88
9	62	80	79	90	46	48	23	63	48
58	81	35	2	27	86	54	4	53	48
40	62	96	36	26	46	87	24	36	99
7	75	59	22	14	16	99	61	13	94
7	93	82	81	9	84	45	96	20	33
70	53	47	20	73	52	15	13	44	45
41	73	2	11	5	74	55	74	57	2
92	18	21	88	40	83	54	8	15	6
22	99	12	1	62	42	81	28	27	10
29	51	60	100	39	20	81	79	50	3
47	26	88	11	93	1	20	81	58	84
51	79	88	20	48	16	56	66	67	53
43	28	88	44	95	51	86	77	41	28
11	31	29	28	74	87	58	68	51	24
80	43	85	89	75	32	95	27	32	98
97	6	58	25	20	4	91	39	16	97
80	60	12	77	1	3	94	11	21	58
79	51	20	53	36	91	93	58	59	30
63	90	91	50	81	57	77	18	9	47
41	49	35	64	26	53	44	84	93	39
60	57	56	59	28	4	62	23	89	55
10	2	7	9	94	66	4	40	47	60
33	99	48	88	31	57	67	55	12	18
40	75	94	31	65	54	91	78	5	23
47	99	21	22	100	28	74	66	6	47
84	33	99	90	84	24	12	91	26	56
49	1	33	43	11	96	70	86	82	63
11	50	3	27	46	55	97	44	28	73
64	74	38	43	81	94	22	46	26	45
31	13	91	100	32	73	74	2	32	18
46	75	69	36	22	53	96	52	77	39
19	35	7	99	23	49	84	83	90	75
15	44	58	9	19	25	70	8	10	37
88	71	98	98	29	61	44	13	16	46
53	42	41	53	42	95	37	38	95	87
57	43	22	47	22	82	89	55	55	11
51	16	76	26	28	53	91	37	78	83
72	5	8	2	76	100	85	10	75	61
26	27	8	82	10	82	79	47	33	56
56	22	46	58	99	68	25	61	40	58
53	68	34	18	49	70	25	39	6	82
27	77	31	69	55	14	55	58	60	72
49	46	16	97	56	81	48	22	66	81
97	92	38	51	50	54	38	17	27	38
22	22	80	30	82	75	5	71	50	23
25	67	60	71	10	22	4	34	88	98
28	77	88	65	58	34	13	24	30	17
71	66	21	45	76	69	78	36	41	86
85	65	55	8	44	45	68	40	65	68
43	96	97	98	35	68	100	69	41	21
100	13	33	31	25	99	16	56	92	10
19	50	45	31	15	92	95	4	69	98
91	11	60	7	30	20	36	55	70	8
99	59	17	51	99	19	1	28	57	44
6	52	49	4	24	1	88	88	52	85
78	22	15	13	94	51	65	6	73	80
39	85	16	53	17	60	95	81	6	48
19	33	71	60	81	92	91	73	94	47
25	59	8	19	9	91	49	45	96	82
82	42	100	69	32	13	45	51	17	96
13	60	65	80	1	22	35	51	28	93
25	3	78	12	47	86	56	21	24	39
80	18	56	57	59	10	83	50	55	41
59	23	96	20	1	40	6	76	98	31
44	1	36	33	4	65	22	63	52	42
8	96	66	29	3	100	89	21	73	85
49	77	14	7	60	85	29	37	23	5
31	67	67	41	75	56	9	82	20	37
3	3	31	49	25	40	63	92	37	7
13	13	40	3	66	41	23	34	2	75
36	86	12	48	78	21	41	15	44	7
91	72	48	12	32	14	87	72	82	57
37	40	24	40	80	27	97	71	18	22
52	34	39	34	96	54	29	65	28	17
98	20	37	71	82	68	19	40	64	36
12	71	83	10	22	71	74	32	27	98
46	24	62	10	31	34	99	94	63	55
94	5	22	51	65	22	48	72	42	16
99	29	6	45	1	68	22	42	64	44
26	26	43	75	17	98	65	2	97	57
90	83	22	4	37	58	71	96	3	35
13	46	85	16	88	26	94	33	51	42
81	40	24	23	8	81	68	39	1	83
46	100	82	53	3	34	45	36	68	55
16	6	65	32	97	20	47	86	40	67
50	73	35	62	50	81	73	39	24	82
100	49	88	30	59	86	49	19	60	91
23	3	72	4	89	8	64	51	94	76
14	22	78	87	1	43	64	68	45	99
21	100	97	41	37	16	78	54	98	21
97	47	25	86	51	52	44	21	91	2
33	6	92	75	75	86	93	9	96	78
89	60	84	16	43	63	45	57	54	63
58	26	75	73	36	9	94	82	71	69
44	94	99	23	91	75	63	67	87	96
77	6	11	19	86	44	19	16	84	76
82	74	68	23	50	21	17	5	7	40
80	57	19	97	13	70	91	97	85	77
27	35	44	59	93	77	64	61	31	8
46	91	86	100	62	80	24	1	89	4
6	23	52	81	3	68	86	92	28	17
93	22	11	58	49	60	76	87	13	53
93	73	45	13	88	64	79	96	48	21
43	58	24	53	41	57	37	73	43	21
28	96	66	63	54	24	38	8	82	85
78	68	16	30	96	74	46	90	18	25
28	59	60	6	69	12	83	26	90	22
92	7	98	84	85	70	36	27	97	58
12	89	7	81	44	100	36	39	40	13
66	100	91	10	9	53	14	61	99	6
61	31	38	89	98	75	17	48	16	26
75	80	54	12	91	51	86	9	93	58
93	49	58	20	90	50	67	15	13	18
2	33	91	15	36	64	75	76	99	31
16	2	3	98	96	77	27	77	96	74
58	40	51	18	65	66	71	66	54	5
73	16	97	65	74	70	71	56	30	75
45	92	62	45	46	3	97	6	99	84
27	56	96	16	23	83	2	82	82	86
28	99	78	51	79	12	29	31	89	29
76	43	58	99	36	9	14	95	55	14
60	26	62	64	26	51	99	41	83	76
61	94	9	96	62	29	34	81	7	21
89	37	22	12	92	60	16	52	70	41
78	66	78	35	41	49	96	14	82	89
65	60	14	8	44	65	75	18	93	31
73	33	50	11	26	66	28	38	48	15
50	55	38	37	10	79	17	16	9	73
42	27	35	99	37	50	34	29	57	18
29	68	48	43	41	69	78	26	67	68
28	32	50	78	51	85	66	63	5	41
73	56	59	72	33	52	31	72	97	65
7	3	52	53	27	66	28	2	64	68
57	92	88	36	18	24	39	43	80	32
42	20	73	67	37	32	66	33	98	15
86	94	30	17	52	95	33	8	13	62
26	95	35	48	7	94	21	52	41	32
64	69	93	37	12	3	50	41	60	26
55	39	82	49	44	36	74	16	54	89
27	98	64	26	75	26	78	89	54	35
96	61	50	44	89	82	9	3	32	4
70	24	82	24	89	1	87	79	14	73
92	67	90	60	46	51	60	92	68	35
34	85	60	58	2	28	86	95	74	20
75	60	11	75	40	32	64	28	51	11
58	42	99	34	33	29	49	32	47	46
65	72	32	23	95	83	69	23	18	85
48	23	69	52	21	5	67	41	64	90
8	23	98	7	11	46	17	89	41	35
91	9	69	70	70	6	30	84	24	70
52	40	91	82	63	82	2	70	58	99
22	74	73	79	23	80	37	42	94	38
21	100	38	85	79	81	60	75	10	8
42	63	44	64	21	31	49	66	28	20
42	26	88	19	1	50	93	4	43	47
37	36	37	67	38	65	34	56	66	97
21	4	80	52	52	48	64	87	61	37
75	91	19	13	62	27	74	2	11	61
59	83	49	58	67	69	77	58	26	83
56	93	18	100	60	61	19	9	72	57
45	81	2	32	86	5	89	98	86	53
26	40	43	80	41	19	5	68	66	28
2	38	14	25	87	39	55	4	3	66
55	38	43	27	73	73	58	14	29	54
4	20	66	2	81	87	89	80	20	19
9	5	61	89	44	20	54	97	36	77
50	2	66	36	100	70	25	31	66	86
12	94	12	76	77	15	31	90	65	35
85	35	23	60	93	32	7	31	10	52
88	78	99	49	93	18	15	52	92	81
78	60	21	32	45	81	63	79	41	50
37	45	76	78	78	44	23	42	65	38
56	41	58	20	26	93	41	71	84	40
22	80	33	8	91	93	6	99	2	34
25	10	5	57	90	21	44	94	56	86
55	87	16	32	86	3	51	88	88	10
94	59	91	9	70	18	4	51	2	75
54	45	54	54	27	73	6	68	3	3
85	38	8	45	94	28	75	2	52	8
3	73	27	75	53	66	78	49	68	17
14	18	24	97	16	54	54	72	77	52
51	61	78	44	52	6	78	59	85	41
64	61	30	49	64	89	32	2	88	98
87	42	33	72	61	71	56	13	8	81
79	4	67	93	99	4	21	64	44	91
47	14	33	44	6	15	68	77	47	94
34	14	79	57	93	16	2	59	60	97
39	14	64	65	94	10	46	72	49	17
12	20	32	40	61	35	26	98	12	100
79	78	13	89	58	7	20	64	100	84
5	21	92	73	37	50	69	85	39	33
87	64	58	44	26	16	44	42	48	80
28	14	39	65	40	18	20	54	4	60
50	97	39	75	57	99	83	18	58	24
63	86	2	63	60	35	68	91	24	87
70	68	73	49	83	73	65	23	5	44
38	14	36	39	90	55	73	64	18	36
92	59	17	51	7	87	34	70	62	84
90	45	71	85	100	17	95	10	44	52
15	87	79	25	45	79	57	93	82	26
38	35	42	47	61	66	93	53	36	24
60	97	84	5	14	54	87	97	100	69
88	32	45	18	11	82	75	52	65	68
56	92	51	99	19	92	70	26	68	11
82	20	56	17	88	79	44	3	35	13
6	87	65	69	55	54	52	18	50	1
18	88	17	58	71	39	71	9	65	72
84	87	3	77	15	64	49	10	35	39
87	99	91	52	62	15	87	44	31	4
62	52	100	94	5	65	40	4	39	35
74	71	43	37	33	79	30	8	73	23
47	15	49	43	19	95	90	80	14	41
88	9	72	94	99	72	76	13	85	19
20	75	28	33	31	85	62	76	52	26
95	45	75	1	53	22	78	61	88	82
61	75	49	12	65	47	76	10	96	34
80	77	77	94	47	5	83	5	42	52
40	51	21	100	34	46	23	42	76	8
54	29	48	21	44	36	70	45	36	82
68	12	47	53	37	58	50	74	73	56
8	98	45	28	79	9	28	40	38	45
28	37	12	90	18	4	47	95	36	57
53	27	61	99	55	82	77	89	12	18
90	75	59	23	94	60	55	54	49	58
52	64	30	67	90	90	96	32	31	47
78	26	59	18	73	7	26	87	66	49
13	21	33	52	64	76	22	76	13	65
72	88	1	74	35	62	38	93	94	88
89	83	72	40	61	70	23	97	9	36
46	45	62	12	43	79	17	35	3	46
30	77	51	41	45	78	82	79	70	50
17	64	84	84	29	64	28	8	16	37
24	47	65	9	85	34	88	20	48	62
14	53	65	92	53	57	62	88	76	82
61	97	14	12	85	35	92	90	90	25
40	45	40	41	29	64	77	93	17	54
43	23	33	75	21	56	67	87	71	39
81	54	3	49	89	12	36	65	40	87
81	93	32	50	75	47	25	63	76	24
34	25	17	56	36	75	31	10	48	92
66	70	94	1	12	49	55	55	72	33
41	86	46	79	73	37	52	92	80	1
84	26	2	36	63	98	43	88	72	7
23	53	51	19	45	19	68	7	51	73
57	53	33	78	68	71	75	54	60	45
28	77	14	12	2	36	17	85	63	76
24	90	4	6	18	54	61	84	60	76
23	78	79	93	20	23	44	27	25	84
52	13	72	90	92	57	7	45	34	44
99	37	85	13	20	48	100	51	16	38
96	42	14	75	1	45	25	61	92	46
73	48	53	32	6	70	87	10	26	74
63	66	83	99	83	71	75	86	92	60
